,0,1
[[ 49.  49.  34.  50.]],5.540403681404216,8.225170464430674
[[ 49.  49.  37.  50.]],6.254186198614835,7.014973819953465
[[ 48.  49.  45.  50.]],5.486613980328895,3.7527891473565567
[[ 48.  49.  49.  49.]],4.951463824791095,5.964261592670039
[[ 48.  50.  46.  49.]],5.289439620286411,4.146109667452596
[[ 48.  49.  42.  49.]],5.8459683751619735,2.1607367425946986
[[ 48.  49.  41.  49.]],2.9148935442216706,3.6557727703115295
[[ 48.  49.  39.  49.]],3.631150863992616,6.87162903523198
[[ 48.  50.  36.  49.]],2.1813488383541944,2.8343792129505787
[[ 48.  50.  30.  49.]],2.6203293575485773,-1.2670723549804106
[[ 48.  50.  22.  49.]],-0.6345611118223239,0.045619537673924855
[[ 48.  50.  77.  50.]],0.10753726677349974,-0.05447654148682394
[[ 50.  49.  44.  49.]],8.623517788892658,5.051521855199304
[[ 48.  49.  83.  50.]],-0.6257083796361449,-0.5404702993146572
[[ 51.  49.  29.  49.]],8.421155195819253,2.200061268426551
[[ 50.  49.  26.  49.]],1.3194481030410676,0.3727663598959041
[[ 49.  50.  50.  50.]],5.385138242773155,7.133652381602989
[[ 47.  49.  85.  50.]],0.2790363401992147,-0.808512165415978
[[ 52.  50.  14.  49.]],-0.07567922304927141,-0.8305810580423385
[[ 49.  50.  54.  50.]],4.733104368099118,8.030931213020924
[[ 50.  49.  27.  49.]],1.847144682354982,0.7515809034895059
[[ 50.  49.  27.  50.]],7.4777187175902196,1.1868110035947952
[[ 50.  49.  29.  50.]],6.805787196657573,2.446457067437845
[[ 50.  49.  30.  50.]],5.4803457489694605,6.266095272404027
[[ 49.  49.  31.  50.]],8.354219012231415,3.428399341249243
[[ 48.  49.  39.  50.]],8.797477908858678,5.406055772329283
[[ 48.  49.  47.  50.]],5.4669328055503215,3.318397831908592
[[ 47.  49.  58.  50.]],2.2810786922107607,2.4431335281862294
[[ 46.  49.  70.  50.]],0.4013108135635042,-1.1611751617417818
[[ 45.  49.  79.  50.]],-0.2334777932168427,1.0949444825330583
[[ 47.  49.  70.  50.]],0.8930212354507997,-0.568460712119083
[[ 47.  49.  77.  50.]],0.5062201553881925,0.14075142471119562
[[ 51.  49.  25.  49.]],7.358176051818218,0.4540982163157588
[[ 50.  49.  24.  49.]],-0.5383329878913633,-0.06613911319156614
[[ 48.  49.  52.  50.]],8.030808884548623,2.858600145889354
[[ 48.  49.  55.  50.]],3.8361737092602497,2.196962878429491
[[ 47.  49.  60.  50.]],2.872157148987992,1.831918061271024
[[ 47.  50.  67.  49.]],8.423631925107143,-0.8920226003230584
[[ 47.  49.  66.  50.]],0.9774464646832396,0.9354500660152876
[[ 47.  50.  69.  49.]],7.261883642996257,8.795901880475721
[[ 47.  50.  68.  49.]],3.0283981864735283,-1.4573634582768058
[[ 47.  50.  65.  49.]],3.317027105674064,3.8020399134655682
[[ 48.  50.  62.  49.]],4.122614989166688,7.4259272533952725
[[ 48.  50.  60.  49.]],0.11891463984913385,8.479136443064668
[[ 48.  50.  57.  50.]],3.1011793227243887,-0.20925480041385186
[[ 48.  50.  59.  50.]],3.2744131453382064,8.155963087432529
[[ 49.  50.  60.  50.]],4.2895045126555535,7.8362205775542035
[[ 50.  50.  63.  50.]],2.7193473837820363,7.454162907016097
[[ 50.  49.  67.  50.]],3.0098052798761623,0.11108381269532673
[[ 49.  50.  80.  50.]],0.340151545179597,0.9917000704929984
[[ 50.  49.  29.  49.]],2.021936159235312,2.440996548503583
[[ 49.  49.  26.  50.]],4.678610347083953,3.566561074057125
[[ 49.  49.  23.  49.]],0.04928441028004836,-0.09641577753305652
[[ 46.  49.  76.  50.]],0.5737426305155789,-1.860216113594904
[[ 51.  50.  44.  49.]],2.90569053424547,3.849368036548657
[[ 51.  49.  44.  50.]],8.699258140109906,4.041741752217852
[[ 51.  49.  46.  50.]],5.503051692634902,7.670982354557571
[[ 51.  49.  48.  50.]],7.182954796889683,3.876030877192301
[[ 47.  49.  68.  50.]],0.5520754070239073,1.600562358878206
[[ 47.  49.  72.  50.]],0.2302792997774593,-0.6060188868729027
[[ 47.  49.  78.  50.]],1.4486448271627337,0.8714766723474461
[[ 49.  50.  62.  50.]],3.3027701141901136,9.063482040452495
[[ 51.  49.  26.  49.]],1.8782019145395168,1.4398659167125256
[[ 49.  50.  52.  50.]],5.063456134956735,8.712906796567866
[[ 51.  50.  49.  49.]],5.444024493042988,3.822201611344175
[[ 51.  50.  48.  49.]],4.1609775984182855,4.096917673367776
[[ 51.  50.  46.  49.]],3.180441361978951,4.491999579836706
[[ 52.  50.  37.  49.]],1.5533140041489952,3.496274401058942
[[ 52.  50.  26.  49.]],0.8183434550876708,-0.4460783268743233
[[ 53.  50.  19.  49.]],-0.3290657356531872,1.3350813268716828
[[ 48.  50.  54.  49.]],5.1674246696551815,8.397363737433468
[[ 48.  50.  61.  49.]],7.617796137987878,7.1270947508246145
[[ 48.  50.  62.  50.]],-0.7743732373899953,8.675792484556604
[[ 48.  50.  63.  50.]],4.285404616943136,8.874013597033066
[[ 49.  50.  56.  50.]],4.034809488736764,9.059865200009176
[[ 49.  50.  57.  50.]],7.176148543682697,7.673456692959057
[[ 52.  50.  31.  49.]],0.5784520760886005,1.1224113099973865
[[ 50.  50.  63.  49.]],7.356198846495795,5.617357402172064
[[ 50.  50.  62.  50.]],6.049918417898263,7.169027922719357
[[ 50.  50.  64.  50.]],3.2446621636791533,8.886153515807774
[[ 50.  49.  70.  50.]],0.8740588873737252,-0.0457271875782182
[[ 50.  49.  80.  50.]],-0.8964773628454251,-0.07675546269646406
[[ 52.  50.  30.  49.]],1.5373914856337467,0.5383916574116685
[[ 52.  49.  25.  49.]],0.42483733802074397,0.5721124765301377
[[ 52.  49.  24.  49.]],0.08335023419408727,0.6368908548456488
[[ 50.  49.  61.  50.]],3.5148378744831903,2.754082876788293
[[ 49.  49.  82.  50.]],0.7911900568658591,0.8244879912463168
[[ 52.  50.  32.  49.]],2.1711419109802104,1.7842131405233872
[[ 50.  49.  25.  50.]],2.3568721816729363,0.8960488513980918
[[ 50.  49.  28.  50.]],5.210727299812581,3.3657430455931068
[[ 49.  49.  28.  49.]],1.0458854585415849,1.5830162850012763
[[ 49.  49.  28.  50.]],8.015491378857439,3.887244449436104
[[ 48.  49.  28.  50.]],1.220169624062865,2.4314053162797222
[[ 48.  49.  29.  50.]],2.8670276642174546,4.540109379975063
[[ 47.  49.  32.  50.]],1.879872775213432,4.519836579890546
[[ 47.  49.  34.  50.]],4.863575306029821,3.382995031257445
[[ 46.  49.  38.  50.]],3.879309792021187,-0.6504402785453389
[[ 45.  49.  42.  50.]],-0.9451230412809064,5.461878507199911
[[ 44.  49.  50.  50.]],-0.5273548524752242,2.9246987368439115
[[ 44.  49.  55.  50.]],2.1779578260952683,-0.0708067047731947
[[ 43.  49.  60.  50.]],3.213869688615274,-0.9246462758360008
[[ 42.  49.  65.  50.]],-1.0082596912037514,1.506680535672024
[[ 41.  49.  73.  50.]],-0.8673916657209926,0.1888791527940985
[[ 40.  49.  81.  50.]],1.5847909881257418,-0.4173576129414928
[[ 52.  50.  13.  49.]],-0.3770481830136521,0.08270182358914717
[[ 50.  49.  21.  49.]],-1.0263459511553528,0.4549928079689648
[[ 49.  49.  54.  49.]],5.7677274391064115,8.931132319900819
[[ 48.  49.  85.  50.]],-1.5054605448142044,1.9520562550532
[[ 47.  49.  71.  50.]],0.9601561641926112,-0.5664966009555199
[[ 48.  49.  84.  50.]],0.17347835897234842,0.4529364103907224
[[ 51.  49.  28.  49.]],7.973258523118881,1.55496179944079
[[ 50.  49.  47.  49.]],7.452179409014027,5.208801718617544
[[ 50.  49.  36.  50.]],6.504252674925951,8.451084104443725
[[ 47.  49.  82.  50.]],-0.2353792150749744,0.12651084365259854
[[ 52.  50.  34.  49.]],3.81854758888844,1.1866365010961084
[[ 53.  50.  18.  49.]],0.10625138802730093,1.5345615768500305
[[ 49.  49.  43.  49.]],9.20543187738066,4.897431496851004
[[ 49.  49.  40.  49.]],7.055568334348563,9.0282516081662
[[ 48.  50.  31.  49.]],0.6930414717688772,2.095817050777872
[[ 49.  50.  26.  49.]],-0.4505452737023652,-0.3869491455838847
[[ 49.  50.  19.  49.]],-0.3692934149131528,0.5017723351196868
[[ 53.  50.  20.  49.]],1.3890102774929902,-1.0082878434123566
[[ 52.  50.  15.  49.]],-1.2287615230097124,1.1372004786926044
[[ 50.  50.  61.  50.]],3.7513889322608303,6.347532390827763
[[ 50.  49.  68.  50.]],1.6157550562815248,0.3967735642896821
[[ 50.  50.  68.  49.]],7.345982632075652,4.2185445580097
[[ 50.  50.  66.  49.]],5.382450318251243,8.00258580619983
[[ 51.  50.  63.  49.]],4.202156231514951,7.436332523404095
[[ 52.  50.  55.  49.]],6.064265059377093,5.476198103716314
[[ 52.  50.  54.  49.]],2.0764488325481905,4.401658099127425
[[ 53.  50.  47.  49.]],2.8507012715726465,4.137951126883527
[[ 54.  50.  41.  49.]],2.8587043511562715,2.0655336942624296
[[ 54.  50.  35.  49.]],2.1113515646940124,0.3041893695302451
[[ 55.  50.  29.  49.]],-0.7227202551723788,-0.7050285642667897
[[ 56.  50.  22.  49.]],0.9331861020840494,-0.9739619417768794
[[ 51.  49.  43.  50.]],6.998501530336934,5.985728772501112
[[ 51.  49.  45.  50.]],6.683517996452816,4.856326034882623
[[ 49.  50.  65.  49.]],8.177840422200243,6.2146807364739285
[[ 49.  50.  72.  49.]],8.275917062187325,7.2457133785114145
[[ 49.  50.  69.  50.]],3.3544179885195016,8.148591910796123
[[ 50.  50.  65.  49.]],6.613106749612428,7.549789183115412
[[ 51.  50.  54.  49.]],4.802022922051892,3.6166230328809013
[[ 52.  50.  50.  49.]],2.9730593060429227,3.721307124460708
[[ 52.  50.  47.  49.]],3.0448931604742806,7.30941915536792
[[ 53.  50.  43.  49.]],1.9322111503899488,2.4037132993769736
[[ 53.  50.  37.  49.]],0.6968772982110041,3.3966738630261135
[[ 54.  50.  33.  49.]],1.696709769316506,1.1401452332454285
[[ 55.  50.  28.  49.]],-0.4484136285338172,0.47896783296749895
[[ 55.  50.  23.  49.]],-1.2345605650140814,-0.046811453797041463
[[ 50.  49.  31.  50.]],3.930683574112973,9.102361424839247
[[ 49.  49.  32.  50.]],8.847349746792643,6.271071135856808
[[ 49.  49.  35.  50.]],7.9985516363788784,6.304249047835982
[[ 49.  49.  38.  50.]],7.777153190652528,8.68186023345196
[[ 48.  49.  40.  49.]],5.984938562199937,0.4310993649993029
[[ 48.  50.  34.  49.]],1.4730725837327563,3.446025384938652
[[ 48.  50.  27.  49.]],-0.9647925476898348,-0.003574680208996428
[[ 48.  50.  16.  49.]],0.6335471757933653,-0.3989504180952493
[[ 51.  49.  42.  50.]],5.726178914125809,8.749107792895702
[[ 50.  50.  69.  49.]],7.39671443470443,3.4544353504835064
[[ 52.  50.  48.  49.]],1.5249237487124678,3.385481261170721
[[ 52.  50.  42.  49.]],3.8539419173355935,2.5939992449138973
[[ 53.  50.  33.  49.]],2.112571134924341,0.7872794619964448
[[ 54.  50.  20.  49.]],0.941330722566208,-0.3000737400881869
[[ 48.  50.  71.  50.]],1.363513732404809,2.423242897307809
[[ 48.  50.  71.  49.]],3.4981283712495284,8.500615966675133
[[ 48.  50.  68.  49.]],6.370283192036256,5.2456308007545775
[[ 48.  50.  74.  49.]],2.5040861767018017,7.396156773035559
[[ 49.  50.  73.  50.]],0.09888723080219244,1.546085984041269
[[ 52.  50.  11.  49.]],1.5591079860409305,-0.659233740448063
[[ 48.  50.  69.  50.]],2.202048254129956,8.40091646532084
[[ 48.  50.  47.  49.]],3.92004323127992,1.3892911727781403
[[ 48.  50.  43.  49.]],4.790996252162577,3.1979700636620865
[[ 49.  50.  25.  49.]],-0.2247017623716696,0.31032760044314506
[[ 49.  50.  17.  49.]],1.1476043649765064,-0.7974163016331198
[[ 47.  49.  86.  50.]],0.1283213830408168,-0.22156062917481234
[[ 50.  49.  22.  49.]],-0.3634904586404079,-0.22288273084741475
[[ 48.  50.  66.  49.]],3.417373956565187,8.684254889851593
[[ 51.  49.  29.  50.]],8.234120784189066,2.0970300422238384
[[ 46.  49.  77.  50.]],0.5524935112553507,-1.2839206147824511
[[ 50.  50.  52.  50.]],5.544247133215021,7.636482019132365
[[ 51.  49.  39.  50.]],2.87251447704592,8.673827092878529
[[ 50.  49.  41.  49.]],8.890136368633403,3.8354349309107496
[[ 49.  50.  75.  49.]],-0.8815312725589367,1.5337448470023056
[[ 48.  50.  51.  49.]],4.735095621224351,8.048331284748286
[[ 49.  50.  31.  49.]],0.7483235898265889,0.4516393122975622
[[ 47.  49.  65.  50.]],0.9939674764527194,1.6306013862708848
[[ 46.  49.  85.  50.]],-0.4718679235615378,-0.8796182619669509
[[ 48.  50.  73.  50.]],0.4063920156140055,0.16870809594754374
[[ 48.  50.  75.  50.]],0.4663503170321791,-0.9467934088534741
[[ 48.  50.  65.  49.]],3.2479551587419397,9.267523296253627
[[ 48.  50.  63.  49.]],2.9113540809104683,7.502819949604512
[[ 53.  50.  17.  49.]],-0.4822708023211056,-0.32253998237824444
[[ 49.  50.  28.  49.]],0.7463327160523249,1.9358205769548344
[[ 50.  49.  43.  49.]],8.634800531290628,4.837561906816865
[[ 50.  49.  42.  49.]],8.361354873731063,5.546157087236234
[[ 49.  49.  38.  49.]],6.9675941043257605,4.029326235650343
[[ 49.  49.  35.  49.]],8.436414835842417,2.6000140119560133
[[ 49.  50.  32.  49.]],1.2539314229902732,0.6574622555690905
[[ 49.  49.  21.  49.]],-0.5550929365052499,-0.3237513875655659
[[ 50.  49.  83.  50.]],-0.3313970743550254,-1.7803995675592903
[[ 51.  49.  32.  50.]],8.47885013773472,2.108691001981229
[[ 53.  50.  15.  49.]],1.034268098494187,-0.08308755022614403
[[ 51.  50.  53.  49.]],1.8501400637906984,5.134747847293278
[[ 51.  50.  49.  50.]],7.11101043894848,6.3936114536014745
[[ 51.  49.  50.  50.]],0.8133242348347691,5.327248311388279
[[ 51.  49.  55.  50.]],2.9010263782729373,3.1452931063645653
[[ 51.  49.  57.  50.]],1.9897755698313813,2.558473763183501
[[ 51.  50.  62.  50.]],2.862641417437456,7.008207493281446
[[ 51.  50.  64.  50.]],1.8303611589318831,7.469386714865875
[[ 51.  50.  65.  50.]],2.183750637655022,7.114347622265289
[[ 51.  49.  67.  50.]],2.629074508545545,1.1382557716365105
[[ 51.  49.  73.  50.]],-0.5972206602710173,0.380370966750508
[[ 50.  49.  82.  50.]],0.9832685910756918,0.8651485881051559
[[ 50.  50.  65.  50.]],3.257695051910234,7.068000495138312
[[ 50.  50.  66.  50.]],2.7885896296982384,5.642635272888782
[[ 52.  50.  51.  49.]],6.0220562482230475,2.6835868966672662
[[ 53.  50.  45.  49.]],4.6693002744649315,2.7574274432072428
[[ 53.  50.  38.  49.]],0.34226212844140913,3.923712711477663
[[ 54.  50.  30.  49.]],-0.5098429658752959,1.210031062269418
[[ 55.  50.  22.  49.]],-0.8364422097765285,1.7956822585978998
[[ 50.  49.  73.  50.]],0.10619993191348487,-0.3282125519433525
[[ 50.  49.  34.  50.]],8.998962415776354,6.722631352288897
[[ 47.  49.  59.  50.]],3.3735737756190463,1.9738304654478849
[[ 46.  49.  72.  50.]],0.4567946604600862,-0.2239680165687848
[[ 46.  49.  78.  50.]],-0.0005298120284863447,-0.6617876822607254
[[ 51.  49.  21.  49.]],-1.1829069084067043,0.6897275583051146
[[ 49.  50.  30.  49.]],0.8740988865625396,0.6161467145680366
[[ 52.  50.  28.  49.]],2.281346141906376,0.1864960009063073
[[ 51.  49.  33.  49.]],8.92797893407423,3.569406436873087
[[ 48.  50.  50.  49.]],7.2322363185956275,5.0047695236292125
[[ 49.  50.  27.  49.]],-0.6554825735656502,1.453973856152203
[[ 50.  50.  15.  49.]],0.9321334162052776,1.3574167251687703
[[ 50.  50.  56.  50.]],3.8745893833452083,8.434142627045098
[[ 50.  50.  57.  50.]],5.636335190072899,8.789722402092007
[[ 50.  50.  67.  50.]],4.213203248603237,2.5496299323878078
[[ 51.  50.  71.  50.]],2.6095799634553325,0.8754563265874142
[[ 51.  50.  71.  49.]],2.112234570326536,2.9742635115402805
[[ 51.  50.  68.  49.]],5.748222199733533,3.975600077949824
[[ 52.  50.  63.  49.]],2.0653846160949074,3.0334877573486043
[[ 53.  50.  57.  49.]],1.6680187106988855,3.393402357157337
[[ 53.  50.  51.  49.]],6.480983168559963,1.1394918576480242
[[ 54.  50.  49.  49.]],4.213249265117768,0.9285061355090338
[[ 54.  50.  49.  50.]],3.680894741499831,-0.34685519502581463
[[ 54.  50.  50.  50.]],-0.08747964536902364,-0.8253703162475633
[[ 55.  50.  51.  50.]],-1.221994004564812,3.1769457148631464
[[ 55.  50.  53.  49.]],0.15892306008281806,4.384767419175758
[[ 55.  50.  52.  49.]],3.651123529895592,-0.2831081603625846
[[ 56.  50.  49.  49.]],0.913434008633558,-1.3738910741451689
[[ 56.  50.  49.  50.]],2.7997132794726527,-1.0914152979922669
[[ 56.  50.  52.  50.]],1.3941265042068016,2.693818536057184
[[ 57.  50.  57.  50.]],2.219254878103822,0.7158494637543489
[[ 57.  50.  58.  50.]],-0.7455814350548297,1.4446270831161625
[[ 57.  50.  62.  50.]],1.4208074877833607,0.07173072071148884
[[ 57.  50.  64.  50.]],1.0027285419586416,2.526180701269974
[[ 58.  50.  67.  50.]],2.353335711655207,-0.3335489344293093
[[ 59.  50.  68.  50.]],-0.20836770296062265,1.6294725010722917
[[ 59.  50.  70.  49.]],1.0837885078294471,0.9672761168756464
[[ 60.  50.  71.  50.]],-0.9457173465655934,2.133324406568394
[[ 60.  50.  70.  49.]],0.9056682594692196,-0.4987798947472206
[[ 61.  50.  68.  49.]],0.8198502542594357,-1.1884096711969974
[[ 62.  50.  66.  49.]],-0.6236635092971559,0.8821419023493848
[[ 63.  50.  65.  49.]],-0.19877401761151628,-0.4371702776044508
[[ 63.  50.  61.  49.]],-1.767485620458873,0.7831253465714103
[[ 64.  50.  59.  49.]],1.4511865376701074,0.3439451637091919
[[ 65.  50.  55.  49.]],-0.5878018749647653,2.2111555353148225
[[ 66.  50.  52.  49.]],1.912642782722336,-0.17561344405530838
[[ 67.  50.  46.  49.]],-0.9888501162727784,0.9329907421905732
[[ 68.  50.  41.  49.]],1.018456868164932,-1.6282746840204372
[[ 69.  50.  33.  49.]],0.8585672231702364,-0.4483450901889668
[[ 70.  50.  27.  49.]],1.0099981970590757,-0.35937997301669194
[[ 71.  50.  22.  49.]],-0.6156248079680608,1.4059596835717865
[[ 52.  50.  16.  49.]],-0.9449461315299196,-0.31364304567059154
[[ 46.  49.  79.  50.]],-0.35006259879957496,-1.3645015377866447
[[ 51.  49.  49.  50.]],2.5912081552637987,7.978527783257045
[[ 52.  50.  38.  49.]],1.249854904392174,3.520440795155437
[[ 48.  49.  42.  50.]],4.989042818282526,4.7638238144128415
[[ 48.  49.  46.  50.]],1.3178076613097842,7.1131035092172405
[[ 47.  49.  46.  49.]],5.432759788534495,1.6276046655386929
[[ 47.  49.  45.  49.]],6.892539746161576,4.946453743710156
[[ 47.  49.  44.  49.]],6.280985834296777,4.505617348756752
[[ 46.  49.  43.  50.]],-0.6626375372288535,4.650853548248056
[[ 46.  49.  43.  49.]],5.215974855735934,0.28716557795126985
[[ 46.  49.  40.  49.]],3.320032635984225,4.81550254718412
[[ 46.  49.  37.  49.]],4.539265783759172,-0.7081004895466984
[[ 46.  49.  33.  49.]],2.6388695732169962,1.5709497838045845
[[ 45.  49.  30.  49.]],1.0941945801915125,1.9594408481158752
[[ 45.  49.  29.  49.]],-0.01268614972970517,1.3813528768700205
[[ 44.  49.  25.  49.]],0.4247488339000317,0.2709202869317192
[[ 44.  49.  20.  49.]],-0.09018054929767197,0.7499706079235139
[[ 51.  50.  50.  49.]],1.512029271865468,4.965700579268146
[[ 52.  50.  39.  49.]],1.536209774644548,2.4551675642638195
[[ 53.  50.  27.  49.]],-0.4494003175436536,0.07718897276105885
[[ 51.  50.  13.  49.]],-1.3780222545128709,-0.9064977611547244
[[ 50.  50.  68.  50.]],2.1449846278679083,2.7494991325041678
[[ 51.  50.  74.  50.]],-0.11187299462589427,-0.6594406582618976
[[ 51.  50.  79.  50.]],-0.03833599454685451,-0.9060737258069522
[[ 51.  50.  48.  50.]],5.525582393793521,6.08913805571913
[[ 51.  50.  51.  50.]],4.4532181203555945,4.961103875361609
[[ 49.  50.  64.  50.]],3.873984135340653,7.9593180189317945
[[ 49.  49.  36.  50.]],5.3776097699162655,8.113274002306488
[[ 48.  49.  43.  50.]],4.51709865355151,4.362338504356738
[[ 47.  49.  47.  50.]],2.378818755458409,4.766099446999688
[[ 47.  49.  50.  50.]],3.323856121517599,5.384416776338756
[[ 46.  49.  52.  50.]],3.7968344321590775,4.071266336557689
[[ 46.  49.  57.  50.]],3.353973752112416,2.7728724620652176
[[ 45.  49.  63.  50.]],0.6761416327776633,1.2747610833257776
[[ 45.  49.  67.  50.]],2.909895058804872,1.8489229219342158
[[ 44.  49.  69.  50.]],2.5272451138386955,0.6276755852837723
[[ 44.  49.  75.  50.]],-0.4641447466787497,-1.815094019111516
[[ 49.  49.  31.  49.]],7.299123225504558,2.360645702331542
[[ 49.  50.  23.  49.]],0.3085618997592096,1.071208979265598
[[ 47.  49.  62.  50.]],2.993814080537707,0.6297895705356238
[[ 52.  50.  40.  49.]],1.6788252877948584,3.6343487247797595
[[ 53.  50.  21.  49.]],0.6321262604876594,0.17159060562805126
[[ 50.  49.  37.  49.]],6.745997180158973,2.965226562767836
[[ 51.  50.  56.  49.]],3.115237228006311,6.045595193062433
[[ 53.  50.  24.  49.]],1.7489513044217484,0.4509141754085722
[[ 50.  49.  66.  50.]],2.169991584138598,0.08934574384729133
[[ 49.  49.  85.  50.]],-1.2005938119971888,0.5977707259553163
[[ 48.  49.  41.  50.]],5.191612686257408,7.452772101246915
[[ 47.  49.  48.  50.]],4.578853154518502,4.771255734748505
[[ 47.  49.  47.  49.]],5.7798880786857065,7.061228899154488
[[ 47.  49.  43.  49.]],6.599329964942949,3.4912849719636694
[[ 47.  50.  39.  49.]],2.1998656545360307,2.433367521734879
[[ 47.  50.  33.  49.]],2.121139884626463,-2.0227564521233035
[[ 47.  50.  26.  49.]],0.4448367454112294,-0.8941114557989392
[[ 47.  50.  18.  49.]],1.5318431002647548,-0.8257779039518404
[[ 51.  50.  68.  50.]],2.4832240262090566,3.123374319045565
[[ 51.  50.  70.  50.]],3.3139143881353785,1.178238287826852
[[ 51.  50.  73.  50.]],-0.6285622266827712,-0.5569605682334653
[[ 52.  50.  74.  50.]],0.10806534442705347,0.5669761820459909
[[ 52.  50.  75.  50.]],0.8697115919132796,-0.3862297082144312
[[ 48.  50.  67.  50.]],2.7647138741827755,8.62782222414124
[[ 48.  50.  52.  49.]],5.170599407133338,5.613816883319588
[[ 49.  50.  29.  49.]],1.8949759779804416,0.3411744260374045
[[ 47.  49.  69.  50.]],1.976256465172058,0.688787373982621
[[ 48.  50.  70.  50.]],1.4338273622237605,8.331156974049636
[[ 49.  50.  68.  49.]],6.2610297311338,9.165634661712318
[[ 52.  50.  35.  49.]],0.6846632411020308,2.7442871905447213
[[ 53.  50.  26.  49.]],1.3137934630206016,-0.4927650394797149
[[ 54.  50.  16.  49.]],-1.6588463768166906,0.08093407139253121
[[ 50.  49.  35.  49.]],8.746789835397657,3.3371800621820915
[[ 54.  50.  21.  49.]],-0.7048433877041617,0.4780288475969589
[[ 51.  50.  62.  49.]],6.43239554812339,1.6173053037259937
[[ 53.  50.  48.  49.]],4.630538685577363,0.9399806696373094
[[ 53.  50.  47.  50.]],6.834915608138868,-1.6222290038112357
[[ 53.  50.  48.  50.]],5.004873420713997,2.8746871682960387
[[ 53.  50.  49.  50.]],2.00260561997011,5.986511390604428
[[ 53.  50.  51.  50.]],-1.4763306063695678,5.695837535674893
[[ 54.  50.  52.  50.]],-0.02494169089979497,5.04302446326598
[[ 54.  50.  52.  49.]],-1.4596052875102372,4.041493468192264
[[ 54.  50.  50.  49.]],3.38345966262739,4.255323309424749
[[ 55.  50.  46.  49.]],-0.8943330172267049,4.771110162459112
[[ 55.  50.  42.  49.]],3.223296293117952,-0.6053392249420689
[[ 56.  50.  37.  49.]],3.3313615587544883,0.4236861733148132
[[ 56.  50.  31.  49.]],-0.2519761375059231,2.4416081265525174
[[ 57.  50.  26.  49.]],-1.2295090814481309,0.978825207849044
[[ 57.  50.  20.  49.]],-0.8193444494258412,1.5656975289298658
[[ 49.  49.  30.  49.]],1.282095118891042,2.2517298514123847
[[ 48.  49.  30.  49.]],2.0649148638541623,2.3977737616195687
[[ 48.  49.  28.  49.]],1.8316898977319465,1.9027263677631108
[[ 48.  49.  21.  49.]],-2.7537406026070683,-1.1698133524964256
[[ 47.  49.  54.  50.]],4.16239805535627,3.286695367163621
[[ 46.  49.  61.  50.]],2.3999668571258805,2.0240322563424726
[[ 46.  49.  63.  49.]],3.378718331914598,5.15481952650636
[[ 46.  49.  64.  50.]],0.8224821838046947,1.1077647263797872
[[ 45.  49.  63.  49.]],-0.6287173726716162,5.508219408958901
[[ 45.  50.  60.  49.]],5.415663697206972,5.6939997771672415
[[ 45.  49.  57.  49.]],4.436502404355295,0.3600425226234517
[[ 45.  49.  54.  49.]],1.8886105225690044,-0.15958541652427954
[[ 45.  49.  52.  49.]],1.7563197736431233,4.753514239346652
[[ 45.  50.  50.  49.]],2.0274798941598133,3.312063647564208
[[ 45.  50.  46.  49.]],2.4190328712365994,-2.5730008818986665
[[ 46.  50.  40.  49.]],-0.7529732640547874,3.2184925054198823
[[ 46.  50.  35.  49.]],1.9000778763577368,1.5576657934838778
[[ 46.  50.  28.  49.]],1.0973930392785227,-0.5059180348535994
[[ 46.  50.  21.  49.]],0.0379292814691963,-1.3192819677832055
[[ 47.  49.  87.  50.]],-0.4992677126879697,-1.8137159825238751
[[ 50.  50.  74.  50.]],0.2963640120009637,-0.6431796600548729
[[ 50.  49.  76.  50.]],-0.0932025968537444,-2.180607969360393
[[ 50.  49.  34.  49.]],8.922920388417321,3.3845343792594917
[[ 48.  49.  57.  49.]],4.8686224836786085,6.494253339217553
[[ 47.  50.  72.  49.]],2.61782969024598,3.9529504272295664
[[ 47.  50.  75.  50.]],-0.5714820313572946,0.8868516078674235
[[ 48.  50.  73.  49.]],3.91964992259148,8.869638645883548
[[ 53.  50.  29.  49.]],2.0100823058878152,1.28998663767524
[[ 54.  50.  17.  49.]],-1.7625148608188914,0.015986962266101058
[[ 52.  49.  28.  50.]],-0.289302841474576,1.818490475491389
[[ 51.  49.  31.  50.]],8.761735053629174,2.854964153351509
[[ 48.  49.  30.  50.]],-1.1269849545249049,5.4418392801668825
[[ 48.  49.  32.  49.]],2.339517174428281,3.7196456810031817
[[ 46.  49.  35.  50.]],0.5521920465786005,5.9125228011287305
[[ 46.  49.  37.  50.]],5.406524049066548,1.4965680275590398
[[ 45.  49.  37.  49.]],3.7403740723139673,-0.2318218398059525
[[ 45.  49.  36.  50.]],4.828162712513097,-1.1027904192690925
[[ 44.  49.  36.  50.]],2.6310374274200377,0.4223980664590276
[[ 44.  49.  38.  50.]],3.957030205075029,0.3735769191008925
[[ 43.  49.  42.  50.]],3.452542960829984,-0.8967198005010353
[[ 42.  49.  46.  50.]],2.5546978648730425,1.7825627598716605
[[ 41.  49.  51.  50.]],-2.396447449076061,1.1830442752750654
[[ 40.  49.  60.  50.]],2.0691908728006503,-0.3925425093841974
[[ 39.  49.  67.  50.]],-0.5593078000053676,0.8134826860587611
[[ 38.  49.  75.  50.]],-0.6268417688769549,0.9059102407850428
[[ 48.  49.  51.  49.]],4.930505979502749,4.916477663534113
